#proteinId	gotermId	goName	gotermType	goAcc
21957	19298	trimethylamine methyltransferase activity	molecular_function	GO:0043834
21957	19297	methylamine-specific methylcobalamin:coenzyme M methyltransferase activity	molecular_function	GO:0043833
21957	19291	tRNA (adenine-57, 58-N(1)-) methyltransferase activity	molecular_function	GO:0043827
21957	19267	hydroxyneurosporene-O-methyltransferase activity	molecular_function	GO:0043803
21957	19255	dimethylamine methyltransferase activity	molecular_function	GO:0043791
21957	19254	dimethyladenosine transferase activity	molecular_function	GO:0043790
21957	19246	cobalt-precorrin-3 C17-methyltransferase activity	molecular_function	GO:0043782
21957	19244	cobalt-precorrin-5B C1-methyltransferase activity	molecular_function	GO:0043780
21957	19241	cobalt-precorrin-7 C15-methyltransferase activity	molecular_function	GO:0043777
21957	19240	cobalt-precorrin-6B C5-methyltransferase activity	molecular_function	GO:0043776
21957	19234	demethylmenaquinone methyltransferase activity	molecular_function	GO:0043770
21957	13642	methylarsonite methyltransferase activity	molecular_function	GO:0030792
21957	11960	protein-arginine N5-methyltransferase activity	molecular_function	GO:0019702
21957	11011	1-phenanthrol methyltransferase activity	molecular_function	GO:0018707
21957	10743	protein-leucine O-methyltransferase activity	molecular_function	GO:0018423
21957	9664	rRNA (uridine) methyltransferase activity	molecular_function	GO:0016436
21957	9663	rRNA (guanine) methyltransferase activity	molecular_function	GO:0016435
21957	9662	rRNA (cytosine) methyltransferase activity	molecular_function	GO:0016434
21957	9661	rRNA (adenine) methyltransferase activity	molecular_function	GO:0016433
21957	9659	tRNA (uridine) methyltransferase activity	molecular_function	GO:0016431
21957	9655	tRNA (cytosine)-methyltransferase activity	molecular_function	GO:0016427
21957	9654	tRNA (adenine)-methyltransferase activity	molecular_function	GO:0016426
21957	9653	tRNA (guanosine) methyltransferase activity	molecular_function	GO:0016424
21957	9652	tRNA (guanine) methyltransferase activity	molecular_function	GO:0016423
21957	9572	tRNA (uracil) methyltransferase activity	molecular_function	GO:0016300
21957	9557	protein-lysine N-methyltransferase activity	molecular_function	GO:0016279
21957	9556	lysine N-methyltransferase activity	molecular_function	GO:0016278
21957	9553	protein-arginine N-methyltransferase activity	molecular_function	GO:0016274
21957	9552	arginine N-methyltransferase activity	molecular_function	GO:0016273
21957	9489	selenocysteine methyltransferase activity	molecular_function	GO:0016205
21957	6977	rRNA (cytosine-C5-967)-methyltransferase activity	molecular_function	GO:0009383
21957	6619	DNA-methyltransferase activity	molecular_function	GO:0009008
21957	6282	rRNA (uridine-2'-O-)-methyltransferase activity	molecular_function	GO:0008650
21957	6281	rRNA methyltransferase activity	molecular_function	GO:0008649
21957	6085	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	molecular_function	GO:0008425
21957	5992	site-specific DNA-methyltransferase (cytosine-specific) activity	molecular_function	GO:0008326
21957	5945	protein methyltransferase activity	molecular_function	GO:0008276
21957	5853	tRNA methyltransferase activity	molecular_function	GO:0008175
21957	5852	mRNA methyltransferase activity	molecular_function	GO:0008174
21957	5851	RNA methyltransferase activity	molecular_function	GO:0008173
21957	5850	S-methyltransferase activity	molecular_function	GO:0008172
21957	5849	O-methyltransferase activity	molecular_function	GO:0008171
21957	5848	N-methyltransferase activity	molecular_function	GO:0008170
21957	5847	C-methyltransferase activity	molecular_function	GO:0008169
21957	2346	C-terminal protein carboxyl methyltransferase activity	molecular_function	GO:0003880
21957	175	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	GO:0000179
22001	5955	protein serine/threonine phosphatase complex	cellular_component	GO:0008287
22001	4604	protein amino acid dephosphorylation	biological_process	GO:0006470
22001	3088	protein serine/threonine phosphatase activity	molecular_function	GO:0004722
22001	2290	catalytic activity	molecular_function	GO:0003824
22001	10190	myosin phosphatase complex	cellular_component	GO:0017023
22001	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
22001	10186	myosin phosphatase activity	molecular_function	GO:0017018
22001	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
22001	6080	CTD phosphatase activity	molecular_function	GO:0008420
22001	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
22001	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
22001	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
22001	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
22038	3827	intracellular	cellular_component	GO:0005622
22038	2917	exonuclease activity	molecular_function	GO:0004527
22038	2175	nucleic acid binding	molecular_function	GO:0003676
22038	19229	T/G mismatch-specific endonuclease activity	molecular_function	GO:0043765
22038	18089	phosphoric ester hydrolase activity	molecular_function	GO:0042578
22038	2909	nuclease activity	molecular_function	GO:0004518
22103	3737	GTP binding	molecular_function	GO:0005525
22103	2378	GTPase activity	molecular_function	GO:0003924
22107	5907	metalloexopeptidase activity	molecular_function	GO:0008235
22107	4639	proteolysis	biological_process	GO:0006508
22107	2669	methionyl aminopeptidase activity	molecular_function	GO:0004239
22113	14875	small subunit processome	cellular_component	GO:0032040
22113	4513	rRNA processing	biological_process	GO:0006364
22113	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
22113	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
22113	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
22113	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
22113	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
22123	9710	oxidoreductase activity	molecular_function	GO:0016491
22123	5939	zinc ion binding	molecular_function	GO:0008270
22123	20961	D-xylulose reductase activity	molecular_function	GO:0046526
22231	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
22231	4556	translation	biological_process	GO:0006412
22231	3930	cytoplasm	cellular_component	GO:0005737
22231	3736	ATP binding	molecular_function	GO:0005524
22231	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
22231	162	nucleotide binding	molecular_function	GO:0000166
22231	4578	threonyl-tRNA aminoacylation	biological_process	GO:0006435
22231	3189	threonine-tRNA ligase activity	molecular_function	GO:0004829
22231	18535	tRNA aminoacylation	biological_process	GO:0043039
22231	10071	ligase activity, forming aminoacyl-tRNA and related compounds	molecular_function	GO:0016876
22415	9320	membrane	cellular_component	GO:0016020
22415	4927	transport	biological_process	GO:0006810
22415	3546	transporter activity	molecular_function	GO:0005215
22418	5135	lysosome organization and biogenesis	biological_process	GO:0007040
22418	4792	sphingolipid metabolic process	biological_process	GO:0006665
22418	3954	lysosome	cellular_component	GO:0005764
22418	2754	glucosylceramidase activity	molecular_function	GO:0004348
22441	4758	lipid metabolic process	biological_process	GO:0006629
22441	3166	triacylglycerol lipase activity	molecular_function	GO:0004806
22463	13828	mismatched DNA binding	molecular_function	GO:0030983
22463	4457	mismatch repair	biological_process	GO:0006298
22463	3736	ATP binding	molecular_function	GO:0005524
22472	19030	sequence-specific DNA binding	molecular_function	GO:0043565
22472	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
22472	3838	nucleus	cellular_component	GO:0005634
22472	2196	transcription factor activity	molecular_function	GO:0003700
22605	3737	GTP binding	molecular_function	GO:0005525
22605	4994	intracellular protein transport	biological_process	GO:0006886
22605	3827	intracellular	cellular_component	GO:0005622
22605	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
22605	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
22605	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
22605	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
22605	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
22614	16887	DNA polymerase activity	molecular_function	GO:0034061
22614	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
22656	2176	DNA binding	molecular_function	GO:0003677
22675	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
22675	3736	ATP binding	molecular_function	GO:0005524
22675	2175	nucleic acid binding	molecular_function	GO:0003676
22675	2792	helicase activity	molecular_function	GO:0004386
22738	3727	protein binding	molecular_function	GO:0005515
22810	2480	allantoicase activity	molecular_function	GO:0004037
22810	3206	ureidoglycolate hydrolase activity	molecular_function	GO:0004848
22810	251	allantoin catabolic process	biological_process	GO:0000256
22836	3838	nucleus	cellular_component	GO:0005634
23018	6574	phosphatidylglycerophosphatase activity	molecular_function	GO:0008962
23046	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
23046	6140	transaminase activity	molecular_function	GO:0008483
23046	2440	acetylornithine transaminase activity	molecular_function	GO:0003992
23075	7026	NAD biosynthetic process	biological_process	GO:0009435
23075	2905	nicotinate-nucleotide diphosphorylase (carboxylating) activity	molecular_function	GO:0004514
23075	11623	nicotinate nucleotide biosynthetic process	biological_process	GO:0019357
23075	2907	nicotinate phosphoribosyltransferase activity	molecular_function	GO:0004516
23075	11629	pyridine nucleotide biosynthetic process	biological_process	GO:0019363
23125	19516	protein import into mitochondrial inner membrane	biological_process	GO:0045039
23125	18223	mitochondrial intermembrane space protein transporter complex	cellular_component	GO:0042719
23125	4755	protein targeting to mitochondrion	biological_process	GO:0006626
23258	3827	intracellular	cellular_component	GO:0005622
23258	2917	exonuclease activity	molecular_function	GO:0004527
23258	2175	nucleic acid binding	molecular_function	GO:0003676
23258	19229	T/G mismatch-specific endonuclease activity	molecular_function	GO:0043765
23258	18089	phosphoric ester hydrolase activity	molecular_function	GO:0042578
23258	2909	nuclease activity	molecular_function	GO:0004518
23483	4556	translation	biological_process	GO:0006412
23483	4025	ribosome	cellular_component	GO:0005840
23483	3827	intracellular	cellular_component	GO:0005622
23483	2227	structural constituent of ribosome	molecular_function	GO:0003735
23635	6075	acyltransferase activity	molecular_function	GO:0008415
23635	5830	metabolic process	biological_process	GO:0008152
23635	21363	azetidine-2-carboxylic acid acetyltransferase activity	molecular_function	GO:0046941
23635	19313	Ras palmitoyltransferase activity	molecular_function	GO:0043849
23635	19270	keto acid formate lyase activity	molecular_function	GO:0043806
23635	19228	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity	molecular_function	GO:0043764
23635	19206	L-2-aminoadipate N-acetyltransferase activity	molecular_function	GO:0043741
23635	15051	glucosaminyl-phosphotidylinositol O-acyltransferase activity	molecular_function	GO:0032216
23635	11965	protein-cysteine S-acyltransferase activity	molecular_function	GO:0019707
23635	11964	protein-cysteine S-palmitoleyltransferase activity	molecular_function	GO:0019706
23635	11963	protein-cysteine S-myristoyltransferase activity	molecular_function	GO:0019705
23635	11465	acyl-CoA N-acyltransferase activity	molecular_function	GO:0019186
23635	11391	myristoyltransferase activity	molecular_function	GO:0019107
23635	11390	N-palmitoyltransferase activity	molecular_function	GO:0019105
23635	11016	3-ketopimelyl-CoA thiolase activity	molecular_function	GO:0018713
23635	11015	3-hydroxybutyryl-CoA thiolase activity	molecular_function	GO:0018712
23635	11014	benzoyl acetate-CoA thiolase activity	molecular_function	GO:0018711
23635	10382	peptidyl-lysine N6-palmitoyltransferase activity	molecular_function	GO:0018031
23635	10381	peptidyl-lysine N6-myristoyltransferase activity	molecular_function	GO:0018030
23635	9952	O-sinapoyltransferase activity	molecular_function	GO:0016753
23635	9951	sinapoyltransferase activity	molecular_function	GO:0016752
